"","X1","Y1","ProbId1","X2","Y2","ProbId2","X3","Y3","ProbId3","X4","Y4","ProbId4","X5","Y5","ProbId5","X6","Y6","ProbId6","X7","Y7","ProbId7","X8","Y8","ProbId8"
"104",607.85,455.81,1,1270.3,529.14,0.83043,817.98,944.57,0.85748,678.04,700.65,1,1266.4,617.76,0.76088,1059.4,273.07,1,NA,NA,NA,1191.5,544.38,0.93288
"105",609.07,452.41,1,1270.9,531.4,0.83043,827.05,943.8,0.85748,681.75,708.21,1,1268,617.87,0.76088,1062.5,274.23,1,NA,NA,NA,1191.3,535.71,0.93288
"106",614.9,446.36,1,1274.4,539.77,0.83043,832.89,943.81,0.85748,685.27,714.54,1,1270.8,615.03,0.76088,1065.5,275.15,1,NA,NA,NA,1190.9,526.73,0.93288
"107",620.98,439.14,1,1276.3,549.47,0.83043,838.98,943.2,0.85748,688.69,720.32,1,1272.7,611.02,0.76088,1067.6,275.83,1,NA,NA,NA,1190.7,519.77,0.93288
"108",626.99,432.85,1,1278.1,558.39,0.83043,844.04,942.75,0.85748,691.87,726.11,1,1274.1,607.09,0.76088,1070.6,277.61,1,NA,NA,NA,1190.7,514.15,0.93288
"109",632.15,428.07,1,1279.1,565.88,0.83043,849.21,942.32,0.85748,692.01,730.85,1,1276,602.01,0.76088,1075.8,282.82,1,NA,NA,NA,1191.2,507.6,0.93288
"110",637.31,423.5,1,1279.9,574.46,0.83043,854.23,942.51,0.85748,688.47,737.07,1,1276.2,599.56,0.76088,1081.7,287.74,1,NA,NA,NA,1191.7,501.63,0.93288
"111",641.75,419.66,1,NA,NA,NA,860.12,942.26,0.85748,682.64,744.29,1,NA,NA,NA,1085.8,291.89,1,NA,NA,NA,1192.1,497.41,0.93288
"112",646.27,415.64,1,NA,NA,NA,867.47,943.41,0.85748,677.8,750.26,1,NA,NA,NA,1089,294.99,1,NA,NA,NA,1192.7,492.2,0.93288
"113",650.06,412.43,1,NA,NA,NA,876.07,944.49,0.85748,673.43,755.62,1,NA,NA,NA,1093,299.62,1,NA,NA,NA,1193.1,488.73,0.93288
"114",653.78,409.05,1,NA,NA,NA,883.1,945.07,0.85748,669.22,760.2,1,NA,NA,NA,1096.5,303.56,1,NA,NA,NA,1193.8,484.64,0.93288
"115",658.33,404.47,1,NA,NA,NA,889.23,946.06,0.85748,665.09,764.38,1,1266.4,573.22,1,1099,306.36,1,NA,NA,NA,1196.2,482.34,0.93288
"116",660.9,398.3,1,NA,NA,NA,896.03,947.01,0.85748,661.49,768.29,1,1265.3,569.49,1,1101.3,309.21,1,NA,NA,NA,1200.4,482.21,0.93288
"117",665.07,391.44,1,NA,NA,NA,901.47,947.78,0.85748,658.19,771.49,1,1264,565.57,1,1104.4,312.89,1,NA,NA,NA,1206,484.12,0.93288
"118",669.3,383.63,1,NA,NA,NA,906.29,948.33,0.85748,655.09,774.41,1,1262.4,561.21,1,1104.9,313.6,1,NA,NA,NA,1210.3,486.54,0.93288
"119",673.39,374.97,1,NA,NA,NA,910.88,948.75,0.85748,652.35,777.07,1,1261.1,557.2,1,1108.1,317.69,1,NA,NA,NA,1214.4,489,0.93288
"120",675.91,370.02,1,NA,NA,NA,916.26,947.96,0.85748,650.55,781.02,1,1260.3,554.43,1,1110.2,320.18,1,NA,NA,NA,1216.3,490.12,0.93288
"121",678.33,364.62,1,NA,NA,NA,920.45,947.25,0.85748,650.69,787.18,1,1259.6,550.59,1,1111.7,321.98,1,NA,NA,NA,1219.6,491.98,0.93288
"122",680.48,360.28,1,NA,NA,NA,925.04,946.69,0.85748,652.11,793.11,1,1260.5,543.91,1,1112.7,323.43,1,NA,NA,NA,1221.3,492.82,0.93288
"123",685.55,355.62,1,NA,NA,NA,929.19,946.15,0.85748,653.25,798.2,1,1261.1,534.62,1,1114.5,325.48,1,NA,NA,NA,1223.4,494,0.93288
"124",694.15,349.73,1,NA,NA,NA,931.76,945.94,0.85748,654.73,803.96,1,1260.9,527.23,1,1116.6,328.16,1,NA,NA,NA,1225.8,495.35,0.93288
"125",703.47,343.98,1,NA,NA,NA,935.81,945.12,0.85748,656.61,809.73,1,1260.8,519.75,1,1117,329.9,1,NA,NA,NA,1227.1,496,0.93288
"126",710.19,340.49,1,NA,NA,NA,942.32,944.49,0.85748,658.49,812.59,1,1260.8,512.7,1,1117,332.85,1,NA,NA,NA,1228.7,496.97,0.93288
"127",717.81,336.96,1,NA,NA,NA,947.67,945.22,0.85748,664.16,817.95,1,1260.7,507.2,1,1113.9,339.01,1,NA,NA,NA,1230.3,498.86,0.93288
"128",724.56,333.9,1,NA,NA,NA,953.74,946.14,0.85748,670.54,824.1,1,1260.5,501.02,1,1110.6,344.79,1,NA,NA,NA,1231.9,503.03,0.93288
"129",730.02,331.71,1,NA,NA,NA,959.51,947.58,0.85748,677.18,830.1,1,1260.3,496.65,1,1107.7,349.47,1,NA,NA,NA,1234.4,509.77,0.93288
"130",735.02,329.7,1,NA,NA,NA,963.31,948.54,0.85748,682.99,834.99,1,1259.9,491.25,1,1104.4,354.19,1,NA,NA,NA,1236.5,514.97,0.93288
"131",739.87,327.85,1,NA,NA,NA,968.66,950.37,0.85748,688.57,839.32,1,1257.9,485.38,1,1102.2,357.36,1,NA,NA,NA,1238.5,519.37,0.93288
"132",743.79,326.21,1,NA,NA,NA,971.76,951.11,0.85748,693.86,843.7,1,1254.6,475.89,1,1100.5,359.85,1,NA,NA,NA,1240.1,523.46,0.93288
"133",748.96,324.04,1,NA,NA,NA,975.72,952.26,0.85748,698.57,847.44,1,1252.4,467.7,1,1097.5,363.2,1,NA,NA,NA,1242,527.96,0.93288
"134",752.58,320.28,1,NA,NA,NA,978.69,953.13,0.85748,703.14,850.2,1,1248,458.89,1,1093.7,364.33,1,NA,NA,NA,1243.1,531.19,0.93288
"135",759.85,314.63,1,NA,NA,NA,980.4,953.39,0.85748,712.2,852.88,1,1243,451.48,1,1088.3,364.38,1,NA,NA,NA,1244.7,535.01,0.93288
"136",767.22,308.46,1,NA,NA,NA,983.45,954.18,0.85748,721.56,856.28,1,1238.1,444.45,1,1082.7,364.17,1,NA,NA,NA,1245.6,537.85,0.93288
"137",773.15,303.15,1,NA,NA,NA,987.75,951.82,0.85748,730.25,859.6,1,1233.6,438.05,1,1078.8,364.09,1,NA,NA,NA,1246.7,540.56,0.93288
"138",778.83,297.55,1,NA,NA,NA,993.95,946.99,0.85748,738.08,862.4,1,1229.8,432.7,1,1074.8,363.94,1,NA,NA,NA,1247.7,543.47,0.93288
"139",783.65,292.87,1,NA,NA,NA,998.89,942.89,0.85748,744.9,864.9,1,1226.3,428.07,1,1071.4,363.77,1,NA,NA,NA,1248.5,545.52,0.93288
"140",788.25,288.25,1,NA,NA,NA,1003.3,939.05,0.85748,750.48,866.99,1,1223.1,423.14,1,1068.2,363.74,1,NA,NA,NA,1249.2,547.77,0.93288
"141",791.82,284.71,1,NA,NA,NA,1007,935.72,0.85748,756.72,869.43,1,1220.6,413.57,1,1064.8,363.45,1,NA,NA,NA,1249.2,551.27,0.93288
